izip_2016,presvote16post_2016,ft_black_2016,ft_white_2016,ft_hisp_2016,ft_asian_2016,ft_muslim_2016,ft_jew_2016,ft_christ_2016,ft_fem_2016,ft_immig_2016,ft_blm_2016,ft_wallst_2016,ft_gays_2016,ft_unions_2016,ft_police_2016,ft_altright_2016,accurately_counted2_2016,alcohol_2016,smoke100_2016,pid7_2016,ideo5_2016,pew_religimp_2016,starttime_2016,endtime_2016
72473,Jill Stein,100,100,100,100,100,100,64,49,100,100,3,100,95,60,0,Not too confident,Yes,No,Independent,Liberal,Very important,09dec2016 12:13:09,09dec2016 12:45:57
93535,Gary Johnson,65,79,71,69,77,45,75,95,41,43,83,65,68,65,71,Somewhat confident,No,No,Not very strong Republican,Liberal,Very important,07dec2016 21:41:45,07dec2016 21:51:18
80127,Donald Trump,95,87,88,88,30,91,96,8,57,7,39,86,5,98,50,Somewhat confident,Yes,Yes,Not very strong Republican,Conservative,Somewhat important,10dec2016 20:49:24,11dec2016 08:55:29
52001,Hillary Clinton,18,63,33,38,41,30,30,68,9,29,43,13,22,18,40,Very confident,No,Yes,Strong Democrat,Very liberal,Very important,04dec2016 20:26:38,04dec2016 20:59:17
65324,Hillary Clinton,99,98,97,97,92,100,95,97,97,98,21,97,98,100,28,Somewhat confident,Yes,Yes,Strong Democrat,Moderate,Very important,03dec2016 17:53:43,03dec2016 18:11:31
37209,Hillary Clinton,95,60,95,90,80,90,90,90,90,90,50,95,79,60,1,Somewhat confident,Yes,No,Strong Democrat,Very liberal,Very important,04dec2016 08:44:16,04dec2016 09:20:55
19709,Donald Trump,100,100,100,100,100,100,50,50,100,1,86,100,5,100,8,Somewhat confident,No,No,Independent,Moderate,Not at all important,11dec2016 15:03:11,11dec2016 15:28:52
86409,Hillary Clinton,92,70,69,79,63,79,38,73,85,66,3,87,63,62,3,Not too confident,Yes,No,Not very strong Democrat,Very liberal,Not too important,06dec2016 16:03:51,06dec2016 16:30:33
30022,Hillary Clinton,71,50,69,80,60,41,31,99,79,31,5,90,80,60,0,Not at all confident,No,No,Strong Democrat,Moderate,Very important,03dec2016 18:16:48,03dec2016 18:39:31
33881,Did not vote for President,11,100,80,97,2,100,100,10,31,0,50,10,6,100,50,Not too confident,Yes,Yes,Strong Republican,Conservative,Very important,06dec2016 18:44:28,06dec2016 20:45:36
15001,Donald Trump,80,86,63,73,50,66,80,36,75,11,67,65,26,90,51,Somewhat confident,Yes,Yes,Not very strong Republican,Moderate,Somewhat important,12dec2016 17:25:31,12dec2016 17:56:19
23185,Hillary Clinton,70,70,70,70,70,70,70,100,70,70,27,70,27,70,0,Somewhat confident,Yes,No,Strong Democrat,Very liberal,Not at all important,12dec2016 19:15:48,12dec2016 19:28:00
64123,Hillary Clinton,92,99,66,90,21,97,91,74,32,52,71,90,93,100,7,Not too confident,Yes,Yes,Strong Democrat,Moderate,Somewhat important,04dec2016 09:47:34,04dec2016 10:09:41
23185,Donald Trump,60,96,60,76,27,98,97,52,47,0,51,50,25,91,48,Very confident,No,No,Not very strong Republican,Conservative,Very important,08dec2016 14:15:11,08dec2016 14:45:12
33460,Donald Trump,99,99,100,99,10,100,100,40,81,6,72,91,45,100,72,Not too confident,No,Yes,Not very strong Republican,Conservative,Somewhat important,10dec2016 08:22:16,10dec2016 08:46:40
33860,Donald Trump,83,81,64,68,0,78,98,41,27,0,6,56,2,99,49,Somewhat confident,Yes,Yes,Independent,Conservative,Somewhat important,02dec2016 15:07:08,02dec2016 15:24:21
80012,Donald Trump,86,89,89,93,1,91,91,20,4,1,49,12,8,91,4,Somewhat confident,Yes,No,Lean Republican,Conservative,Not at all important,10dec2016 08:00:33,10dec2016 08:21:04
34217,Donald Trump,32,100,47,71,13,78,100,21,55,9,30,33,21,100,86,Not at all confident,Yes,Yes,Strong Republican,Conservative,Very important,09dec2016 13:26:39,09dec2016 14:00:46
98023,Donald Trump,64,80,69,84,8,81,89,16,57,4,77,34,24,95,29,Somewhat confident,No,No,Not very strong Republican,Conservative,Not at all important,03dec2016 16:45:18,03dec2016 17:21:35
91101,Other,59,96,71,45,15,75,100,10,66,3,68,38,31,96,20,Very confident,No,No,Strong Republican,Conservative,Not too important,03dec2016 21:27:47,03dec2016 21:45:16
23112,Hillary Clinton,99,90,85,80,83,81,49,94,77,98,7,78,84,76,3,Not at all confident,Yes,Yes,Lean Democrat,Moderate,Not at all important,15dec2016 15:43:45,16dec2016 05:23:56
75022,Donald Trump,84,94,80,79,31,89,99,47,51,50,30,28,52,91,48,Somewhat confident,Yes,Yes,Strong Republican,Conservative,Not too important,08dec2016 16:46:15,08dec2016 17:14:18
19390,Hillary Clinton,98,59,52,50,50,52,51,59,51,100,40,50,79,50,31,Somewhat confident,Yes,Yes,Strong Democrat,Moderate,Somewhat important,04dec2016 06:42:10,04dec2016 09:23:40
77024,Donald Trump,50,90,60,49,10,100,96,30,10,6,21,11,39,81,50,Not too confident,No,No,Independent,Moderate,Not too important,04dec2016 08:34:49,04dec2016 09:04:54
76234,Donald Trump,43,88,47,87,27,97,98,3,2,0,49,4,4,84,98,Not at all confident,No,No,Not very strong Republican,Very conservative,Very important,05dec2016 09:56:30,05dec2016 10:22:30
86314,Donald Trump,19,52,14,35,12,52,14,51,50,22,5,51,50,56,39,Somewhat confident,No,No,Strong Republican,Moderate,Not at all important,03dec2016 17:54:03,03dec2016 18:16:40
78263,Donald Trump,37,80,72,100,63,82,80,23,59,29,58,77,63,82,36,Very confident,Yes,Yes,Not very strong Republican,Conservative,Not too important,03dec2016 19:32:24,03dec2016 20:12:46
77071,Donald Trump,38,91,42,63,23,81,38,5,44,7,47,51,10,81,26,Very confident,No,Yes,Not very strong Republican,Conservative,Somewhat important,06dec2016 15:55:28,06dec2016 16:16:07
53916,Donald Trump,51,81,49,49,49,50,60,50,51,81,48,51,50,96,70,Very confident,No,No,Not very strong Democrat,Very conservative,Not at all important,14dec2016 14:35:27,14dec2016 14:50:18
98311,Donald Trump,99,100,100,99,31,99,100,60,100,7,69,80,16,100,56,Not too confident,No,Yes,Not very strong Republican,Conservative,Somewhat important,06dec2016 08:41:44,06dec2016 09:20:18
8094,Hillary Clinton,89,87,86,87,84,86,86,87,84,85,71,87,78,88,21,Very confident,No,No,Strong Democrat,Liberal,Not too important,09dec2016 15:36:58,09dec2016 15:53:56
92562,Donald Trump,51,71,71,50,51,76,59,50,50,31,51,50,50,89,50,Very confident,No,No,Not very strong Republican,Conservative,Not too important,04dec2016 13:44:14,04dec2016 14:17:21
34236,Hillary Clinton,92,90,85,84,75,77,100,85,78,81,58,90,74,81,0,Somewhat confident,Yes,No,Not very strong Democrat,Liberal,Very important,11dec2016 16:15:34,11dec2016 19:23:09
53954,Donald Trump,50,69,51,69,28,78,76,28,11,7,9,41,10,69,66,Very confident,No,No,Strong Republican,Very conservative,Very important,22dec2016 05:39:07,22dec2016 05:52:05
28025,Hillary Clinton,100,50,100,99,99,100,45,79,91,75,20,99,91,87,0,Somewhat confident,Yes,No,Lean Democrat,Liberal,Somewhat important,04dec2016 11:15:17,04dec2016 11:33:26
92223,Hillary Clinton,95,99,99,99,92,99,99,92,75,70,40,99,99,90,1,Not at all confident,No,Yes,Strong Democrat,Moderate,Very important,03dec2016 20:04:16,03dec2016 20:29:01
3031,Hillary Clinton,77,72,68,79,76,76,65,67,69,52,47,75,55,73,27,Somewhat confident,Yes,No,Lean Democrat,Liberal,Not at all important,04dec2016 08:11:28,04dec2016 08:30:48
12575,Donald Trump,84,92,95,96,10,90,99,0,94,0,0,80,0,100,51,Somewhat confident,Yes,No,Strong Democrat,Moderate,Very important,09dec2016 12:14:52,09dec2016 12:32:43
75080,Hillary Clinton,90,99,95,91,79,80,84,84,78,78,35,89,87,70,7,Somewhat confident,No,Yes,Not very strong Republican,Moderate,Somewhat important,12dec2016 13:43:11,12dec2016 14:22:27
38401,Hillary Clinton,87,80,94,97,93,91,61,100,81,96,26,91,99,90,8,Somewhat confident,Yes,Yes,Strong Democrat,Moderate,Very important,05dec2016 15:46:16,05dec2016 16:16:37
30153,Donald Trump,75,99,79,78,34,88,93,6,62,0,52,50,27,98,70,Very confident,Yes,Yes,Lean Republican,Conservative,Very important,09dec2016 16:58:48,09dec2016 17:24:19
95355,Other,74,87,61,71,23,75,72,56,77,51,37,67,57,81,3,Somewhat confident,Yes,No,Independent,Moderate,Not too important,10dec2016 15:53:59,10dec2016 16:23:45
54115,Donald Trump,48,98,34,76,5,99,100,37,43,2,51,78,29,99,53,Very confident,Yes,No,Not very strong Republican,Conservative,Very important,22dec2016 04:45:37,22dec2016 05:17:12
2840,Other,90,50,80,79,60,89,61,63,77,51,13,90,79,31,0,Somewhat confident,Yes,Yes,Independent,Moderate,Somewhat important,02dec2016 18:53:48,02dec2016 19:05:21
42103,Donald Trump,30,60,47,61,8,28,97,5,50,2,29,5,36,80,37,Somewhat confident,Yes,No,Strong Republican,Very conservative,Very important,03dec2016 06:56:52,03dec2016 07:12:19
98038,Donald Trump,50,100,50,50,4,51,51,3,51,1,3,1,4,99,3,Somewhat confident,No,Yes,Lean Republican,Moderate,Somewhat important,06dec2016 17:01:54,06dec2016 17:30:46
99801,Donald Trump,50,50,50,50,50,50,50,40,50,31,32,50,25,90,50,Very confident,No,No,Independent,Moderate,Somewhat important,06dec2016 11:09:43,06dec2016 11:22:17
6489,Hillary Clinton,36,60,41,49,48,49,50,48,48,25,24,50,48,51,47,Very confident,Yes,Yes,Not very strong Democrat,Liberal,Not at all important,09dec2016 13:01:24,09dec2016 13:10:58
82520,Donald Trump,70,85,59,92,10,83,81,37,7,3,51,40,42,98,20,Very confident,Yes,Yes,Strong Republican,Conservative,Not at all important,06dec2016 04:07:12,06dec2016 04:27:26
46229,Hillary Clinton,100,88,76,82,86,95,68,96,89,96,7,90,84,77,1,Not too confident,No,Yes,Independent,Moderate,Somewhat important,09dec2016 12:41:45,09dec2016 13:10:49
32110,Hillary Clinton,100,50,100,100,100,100,100,100,70,100,0,100,0,90,0,Not too confident,Yes,Yes,Strong Democrat,Liberal,Very important,09dec2016 17:58:12,09dec2016 18:22:26
48092,Hillary Clinton,79,80,79,78,78,78,79,80,75,78,79,78,80,80,12,Somewhat confident,No,Yes,Strong Democrat,Moderate,Somewhat important,04dec2016 10:08:13,04dec2016 10:35:50
52001,Donald Trump,91,89,90,90,45,90,98,38,59,5,68,54,27,3,66,Very confident,No,Yes,Lean Republican,Conservative,Very important,10dec2016 06:57:30,10dec2016 07:39:45
1226,Donald Trump,84,89,45,34,41,91,99,30,65,57,9,90,90,91,34,Somewhat confident,Yes,Yes,Not very strong Republican,Moderate,Somewhat important,03dec2016 15:48:13,03dec2016 16:07:14
91932,Hillary Clinton,71,49,99,34,80,91,77,71,73,64,30,73,98,88,13,Very confident,Yes,Yes,Strong Democrat,Moderate,Not too important,04dec2016 19:02:39,04dec2016 19:25:58
19522,Gary Johnson,80,86,90,94,88,91,75,27,81,19,74,76,41,92,28,Very confident,Yes,No,Not very strong Republican,Very conservative,Not at all important,07dec2016 04:17:47,07dec2016 04:30:03
76140,Hillary Clinton,98,100,100,99,99,97,97,98,93,99,99,100,97,99,93,Very confident,No,No,Strong Democrat,Liberal,Very important,02dec2016 11:22:02,02dec2016 11:38:15
2152,Other,51,50,70,51,51,56,56,50,61,50,13,50,60,60,6,Somewhat confident,No,No,Independent,Moderate,Somewhat important,04dec2016 06:11:14,04dec2016 06:33:22
18421,Hillary Clinton,89,86,86,87,83,89,89,94,86,78,34,87,50,71,7,Not too confident,Yes,Yes,Strong Democrat,Liberal,Not too important,12dec2016 19:03:31,12dec2016 19:18:12
21401,Hillary Clinton,95,27,7,47,70,99,94,98,5,98,34,73,85,94,100,Not at all confident,No,No,Strong Democrat,Not sure,Very important,06dec2016 13:02:34,06dec2016 13:53:17
56347,Donald Trump,75,75,76,75,76,21,50,25,76,45,10,75,75,60,76,Somewhat confident,Yes,Yes,Independent,Liberal,Somewhat important,08dec2016 06:07:17,08dec2016 06:32:08
6901,Hillary Clinton,85,80,70,75,60,100,85,90,70,60,25,95,60,80,0,Not too confident,Yes,Yes,Strong Democrat,Moderate,Not too important,09dec2016 12:20:55,09dec2016 12:59:11
2914,Hillary Clinton,59,50,67,68,59,51,49,51,79,78,39,77,100,88,3,Very confident,Yes,Yes,Strong Democrat,Very liberal,Not at all important,09dec2016 12:17:38,09dec2016 12:39:43
71457,Hillary Clinton,90,90,91,90,90,91,80,85,80,31,41,91,75,94,0,Somewhat confident,No,No,Strong Democrat,Liberal,Not at all important,03dec2016 22:01:40,03dec2016 22:30:48
11101,Hillary Clinton,79,83,81,77,78,81,80,69,81,78,30,81,55,68,6,Somewhat confident,No,Yes,Not very strong Democrat,Moderate,Somewhat important,04dec2016 10:23:01,04dec2016 10:37:57
7076,Donald Trump,1,100,81,91,1,91,100,2,4,1,79,1,60,100,61,Very confident,Yes,Yes,Strong Republican,Conservative,Not at all important,07dec2016 11:15:29,07dec2016 11:35:25
47714,Hillary Clinton,70,90,65,60,5,70,85,70,25,35,70,15,75,95,50,Somewhat confident,Yes,No,Strong Democrat,Conservative,Somewhat important,03dec2016 17:15:55,03dec2016 17:35:52
37915,Donald Trump,64,66,65,75,6,66,91,11,51,3,76,52,26,100,21,Very confident,Yes,No,Independent,Moderate,Very important,07dec2016 14:37:38,07dec2016 14:57:08
70070,Donald Trump,30,79,40,51,0,78,92,31,3,0,61,29,12,90,50,Not too confident,No,No,Lean Republican,Very conservative,Somewhat important,04dec2016 05:10:21,04dec2016 05:26:01
20001,Hillary Clinton,99,77,100,99,100,99,77,94,94,99,25,99,81,69,24,Not too confident,No,Yes,Strong Democrat,Liberal,Very important,10dec2016 08:44:54,10dec2016 09:15:41
90503,Did not vote for President,87,84,76,86,86,49,63,61,87,86,88,80,84,82,60,Somewhat confident,Yes,No,Not very strong Democrat,Moderate,Somewhat important,05dec2016 02:42:38,05dec2016 13:22:46
20646,Hillary Clinton,75,50,50,50,100,50,50,50,50,75,1,50,75,50,0,Not too confident,No,No,Not very strong Democrat,Moderate,Very important,07dec2016 02:43:57,07dec2016 03:14:30
44319,Donald Trump,87,71,75,80,25,89,87,2,59,3,43,2,6,80,47,Very confident,Yes,No,Not very strong Republican,Conservative,Very important,02dec2016 18:15:28,02dec2016 18:37:52
44202,Hillary Clinton,81,68,80,91,40,98,60,95,80,72,51,96,90,85,1,Somewhat confident,Yes,Yes,Strong Democrat,Liberal,Somewhat important,07dec2016 17:49:31,07dec2016 18:14:06
11230,Donald Trump,26,99,56,81,1,79,97,67,55,2,0,0,63,78,1,Very confident,No,No,Strong Republican,Moderate,Not at all important,03dec2016 21:48:42,03dec2016 22:00:04
1440,Donald Trump,50,50,50,50,3,77,91,6,50,1,50,7,0,94,50,Very confident,Yes,No,Lean Republican,Conservative,Very important,01dec2016 19:16:34,01dec2016 19:37:13
97913,Hillary Clinton,69,99,81,89,9,94,96,87,50,34,16,49,88,89,2,Very confident,No,No,Not very strong Democrat,Moderate,Not too important,09dec2016 19:31:01,09dec2016 20:26:06
91001,Hillary Clinton,61,31,56,63,68,72,36,44,57,51,14,60,52,46,0,Not at all confident,No,No,Strong Democrat,Moderate,Not at all important,23dec2016 01:32:45,23dec2016 02:16:34
48532,Hillary Clinton,75,53,89,82,28,97,100,36,50,100,53,26,100,80,16,Somewhat confident,Yes,Yes,Strong Democrat,Liberal,Very important,10dec2016 12:44:56,10dec2016 13:16:09
24426,Donald Trump,9,53,8,30,16,11,2,13,9,15,40,9,0,66,20,Very confident,No,Yes,Not very strong Republican,Conservative,Very important,15dec2016 20:19:58,15dec2016 20:26:03
7446,Hillary Clinton,88,84,89,79,85,86,87,92,95,87,50,88,21,63,2,Very confident,No,No,Lean Democrat,Liberal,Not too important,03dec2016 17:33:00,03dec2016 17:46:29
11102,Hillary Clinton,100,72,95,74,85,93,91,79,70,97,56,90,92,56,86,Not too confident,No,Yes,Strong Democrat,Liberal,Somewhat important,05dec2016 09:57:22,05dec2016 10:19:28
68154,Hillary Clinton,88,77,97,99,95,78,25,52,94,60,31,100,94,63,0,Not at all confident,Yes,Yes,Strong Democrat,Liberal,Not at all important,01dec2016 19:47:28,01dec2016 20:02:31
60636,Jill Stein,100,36,51,51,51,51,49,70,51,100,0,51,80,29,0,Not too confident,No,Yes,Not very strong Democrat,Very liberal,Not at all important,10dec2016 23:22:52,10dec2016 23:42:02
22032,Donald Trump,57,100,99,60,55,99,84,12,68,30,70,88,44,100,47,Very confident,No,No,Independent,Conservative,Not too important,09dec2016 09:25:28,09dec2016 09:41:03
92886,Hillary Clinton,81,78,87,81,82,90,31,82,83,81,15,85,51,69,33,Not too confident,Yes,Yes,Strong Democrat,Liberal,Not at all important,02dec2016 17:11:58,02dec2016 18:42:32
60467,Hillary Clinton,80,87,68,90,67,88,58,78,75,94,98,81,86,51,65,Somewhat confident,Yes,Yes,Not very strong Democrat,Moderate,Somewhat important,04dec2016 16:54:54,04dec2016 17:02:11
22060,Hillary Clinton,68,45,28,26,33,13,13,48,23,67,11,32,44,23,0,Not too confident,No,Yes,Not very strong Democrat,Moderate,Not at all important,06dec2016 14:29:17,06dec2016 14:49:59
48091,Hillary Clinton,50,59,59,52,51,53,71,49,46,40,21,59,24,78,39,Somewhat confident,No,No,Lean Democrat,Conservative,Not at all important,01dec2016 17:38:24,01dec2016 17:52:25
93453,Did not vote for President,50,50,50,50,50,50,50,47,41,41,20,40,41,70,21,Very confident,No,No,Independent,Moderate,Somewhat important,09dec2016 18:40:18,09dec2016 19:09:52
95683,Hillary Clinton,87,51,100,96,70,76,46,76,75,70,6,70,59,77,6,Not at all confident,No,No,Independent,Conservative,Not too important,09dec2016 13:48:25,09dec2016 14:08:15
78155,Hillary Clinton,12,73,72,86,50,71,60,61,50,3,37,50,7,100,13,Somewhat confident,No,No,Not very strong Republican,Moderate,Somewhat important,06dec2016 08:56:57,06dec2016 09:12:24
97045,Donald Trump,93,77,80,52,16,82,87,5,78,4,36,50,34,94,55,Somewhat confident,No,No,Strong Republican,Conservative,Very important,06dec2016 12:26:13,06dec2016 12:44:48
2865,Hillary Clinton,70,55,65,68,58,72,73,57,62,61,47,78,55,86,2,Not too confident,Yes,Yes,Not very strong Democrat,Liberal,Not too important,18dec2016 10:52:44,18dec2016 11:17:08
28304,Donald Trump,48,80,70,50,34,70,100,3,61,7,24,6,52,69,50,Very confident,Yes,Yes,Independent,Conservative,Very important,06dec2016 07:13:42,06dec2016 07:38:55
3103,Hillary Clinton,80,50,80,80,80,80,50,80,80,80,10,80,80,80,0,Somewhat confident,No,No,Independent,Very liberal,Somewhat important,09dec2016 15:16:15,09dec2016 15:30:46
35216,Hillary Clinton,75,100,100,75,75,99,98,52,75,51,50,75,50,75,50,Somewhat confident,Yes,Yes,Strong Democrat,Conservative,Very important,15dec2016 15:29:20,15dec2016 16:45:59
98108,Hillary Clinton,100,100,99,100,80,96,100,30,91,10,5,100,96,80,3,Not too confident,Yes,Yes,Lean Democrat,Moderate,Somewhat important,09dec2016 16:05:03,09dec2016 16:30:28
21204,Hillary Clinton,75,100,50,74,50,100,0,29,56,30,21,20,80,50,50,Somewhat confident,No,No,Lean Democrat,Moderate,Somewhat important,05dec2016 05:39:41,05dec2016 05:59:15
2746,Donald Trump,97,100,99,100,98,98,98,92,98,98,6,4,11,98,10,Very confident,No,No,Strong Republican,Very conservative,Very important,04dec2016 10:29:48,04dec2016 10:38:11
93274,Hillary Clinton,51,98,30,31,4,80,17,31,5,50,11,48,81,98,10,Not too confident,No,Yes,Strong Democrat,Liberal,Not at all important,09dec2016 12:22:01,09dec2016 12:42:46
15217,Donald Trump,88,63,73,34,70,88,78,45,66,56,45,67,56,66,78,Very confident,Yes,No,Strong Republican,Conservative,Very important,02dec2016 19:05:43,02dec2016 19:17:33
19046,Hillary Clinton,75,68,79,80,53,93,65,97,76,89,40,86,81,59,7,Not too confident,No,No,Strong Democrat,Liberal,Not too important,09dec2016 17:57:59,09dec2016 18:19:38
92019,Donald Trump,76,76,76,71,11,70,80,12,31,6,51,21,21,90,51,Somewhat confident,No,Yes,Strong Republican,Conservative,Somewhat important,09dec2016 12:34:55,09dec2016 13:05:55
78219,Donald Trump,70,85,97,81,86,100,100,9,1,0,50,5,0,95,50,Very confident,No,No,Strong Republican,Conservative,Very important,06dec2016 13:36:13,06dec2016 14:00:40
98125,Donald Trump,86,89,47,77,47,89,99,20,50,21,25,34,59,95,50,Very confident,Yes,Yes,Strong Republican,Conservative,Very important,04dec2016 11:52:06,04dec2016 12:10:30
85268,Donald Trump,50,94,51,90,0,96,100,0,50,1,50,0,1,79,100,Somewhat confident,Yes,Yes,Strong Republican,Very conservative,Very important,11dec2016 13:06:02,11dec2016 13:20:34
92108,Hillary Clinton,50,38,50,50,50,50,32,17,36,28,1,50,22,30,0,Very confident,No,No,Not very strong Republican,Moderate,Not too important,04dec2016 15:10:09,04dec2016 15:17:28
48912,Hillary Clinton,98,98,92,53,48,83,98,51,54,88,47,17,76,92,74,Somewhat confident,No,Yes,Strong Democrat,Conservative,Very important,03dec2016 05:13:16,03dec2016 09:48:19
44054,Hillary Clinton,96,97,97,97,96,94,96,99,97,95,49,94,100,97,93,Not too confident,No,No,Strong Democrat,Moderate,Very important,02dec2016 20:51:28,02dec2016 21:06:33
96797,Hillary Clinton,51,54,50,50,50,50,50,45,51,34,30,51,50,65,0,Very confident,Yes,No,Lean Democrat,Liberal,Not too important,01dec2016 18:47:46,01dec2016 18:58:50
6063,Hillary Clinton,58,64,58,60,54,54,48,81,66,57,10,85,71,80,58,Very confident,Yes,No,Strong Democrat,Liberal,Very important,12dec2016 16:00:23,12dec2016 16:21:56
55403,Hillary Clinton,80,39,81,82,86,76,2,81,84,50,7,91,36,70,2,Somewhat confident,No,Yes,Strong Democrat,Very liberal,Not at all important,03dec2016 18:11:21,03dec2016 18:32:27
27613,Hillary Clinton,72,71,69,71,70,73,31,90,72,100,22,100,81,70,3,Not at all confident,Yes,No,Strong Democrat,Very liberal,Not too important,09dec2016 15:13:06,09dec2016 15:29:42
34287,Jill Stein,100,36,98,100,80,100,25,100,100,40,5,100,62,73,2,Not too confident,Yes,Yes,Independent,Liberal,Not at all important,10dec2016 07:38:27,10dec2016 08:13:55
