izip_2016,presvote16post_2016,ft_black_2016,ft_white_2016,ft_hisp_2016,ft_asian_2016,ft_muslim_2016,ft_jew_2016,ft_christ_2016,ft_fem_2016,ft_immig_2016,ft_blm_2016,ft_wallst_2016,ft_gays_2016,ft_unions_2016,ft_police_2016,ft_altright_2016,accurately_counted2_2016,alcohol_2016,smoke100_2016,pid7_2016,ideo5_2016,pew_religimp_2016,starttime_2016,endtime_2016
2136,Hillary Clinton,60,88,49,60,6,89,69,69,50,14,10,75,21,63,37,Somewhat confident,No,No,Strong Democrat,Moderate,Not too important,03dec2016 17:34:07,03dec2016 17:51:39
50170,Jill Stein,51,50,51,51,50,51,51,50,50,45,39,51,58,55,33,Somewhat confident,No,No,Independent,Moderate,Not at all important,08dec2016 05:47:08,08dec2016 06:12:38
8080,Donald Trump,65,89,70,70,51,90,90,50,49,2,25,50,25,90,3,Somewhat confident,Yes,Yes,Lean Republican,Conservative,Somewhat important,09dec2016 16:10:04,11dec2016 05:55:57
48161,Hillary Clinton,80,80,80,82,85,88,4,100,85,80,0,100,95,100,NA,Not at all confident,Yes,Yes,Strong Democrat,Liberal,Not at all important,03dec2016 09:16:02,03dec2016 09:33:51
49512,Hillary Clinton,96,100,75,100,47,100,62,NA,100,47,NA,95,97,NA,NA,Not at all confident,No,No,Strong Democrat,Liberal,Somewhat important,09dec2016 05:14:41,09dec2016 05:32:14
44470,Hillary Clinton,22,100,38,49,8,79,82,19,28,13,5,53,54,56,3,Very confident,No,Yes,Strong Democrat,Moderate,Somewhat important,02dec2016 17:59:32,02dec2016 18:35:04
12477,Donald Trump,37,81,59,70,20,68,82,13,51,9,54,51,31,71,66,Not too confident,No,Yes,Not very strong Republican,Conservative,Somewhat important,09dec2016 14:34:13,09dec2016 14:55:11
89147,Other,51,54,61,51,8,70,100,50,51,30,22,31,49,99,NA,Very confident,Yes,Yes,Independent,Conservative,Very important,05dec2016 01:32:11,05dec2016 01:54:41
33991,Hillary Clinton,51,62,61,22,50,50,49,65,50,67,44,50,77,79,NA,Not at all confident,No,Yes,Strong Democrat,Liberal,Somewhat important,09dec2016 15:08:53,09dec2016 15:32:17
98531,Hillary Clinton,100,100,96,100,74,100,98,86,95,100,NA,98,NA,97,NA,Not at all confident,No,No,Strong Democrat,Moderate,Somewhat important,06dec2016 19:52:09,06dec2016 21:09:53
38311,Hillary Clinton,100,86,88,100,99,100,99,73,87,97,47,97,51,48,100,Not too confident,No,No,Not very strong Democrat,Not sure,Very important,06dec2016 14:21:15,06dec2016 14:37:26
6084,Hillary Clinton,79,79,81,91,82,89,66,77,80,81,51,89,81,82,0,Not too confident,No,No,Not very strong Democrat,Liberal,Not at all important,05dec2016 18:20:03,05dec2016 18:41:36
6450,Hillary Clinton,80,6,80,50,20,50,50,85,20,50,22,50,0,0,50,Not too confident,Yes,No,Strong Democrat,Liberal,Not at all important,04dec2016 08:42:06,04dec2016 09:25:28
41017,Gary Johnson,78,81,80,99,61,80,31,79,61,47,49,96,31,79,30,Very confident,No,No,Lean Republican,Conservative,Not at all important,06dec2016 08:17:52,06dec2016 09:48:27
20009,Hillary Clinton,65,64,64,91,54,86,28,78,81,66,52,91,69,64,4,Somewhat confident,No,No,Lean Democrat,Moderate,Not at all important,10dec2016 11:13:01,10dec2016 11:32:18
80021,Hillary Clinton,98,20,99,99,89,97,25,95,100,90,20,100,100,50,0,Very confident,Yes,No,Not very strong Democrat,Liberal,Not at all important,18dec2016 10:42:45,18dec2016 10:58:29
49707,Donald Trump,88,87,87,80,83,86,100,47,86,30,58,85,59,88,60,Very confident,NA,Yes,Strong Republican,Moderate,Very important,08dec2016 09:08:22,08dec2016 09:36:15
17055,Donald Trump,94,94,94,91,22,94,94,4,28,30,50,44,13,91,7,Very confident,No,No,Independent,Conservative,Very important,09dec2016 15:20:55,09dec2016 15:34:13
19144,Hillary Clinton,90,80,71,70,50,80,99,80,50,100,50,51,50,79,50,Somewhat confident,Yes,Yes,Strong Democrat,Moderate,Somewhat important,10dec2016 04:52:42,10dec2016 05:09:36
34108,Donald Trump,65,70,80,82,40,80,91,30,65,4,46,10,46,96,15,Somewhat confident,Yes,No,Not very strong Republican,Conservative,Very important,17dec2016 16:12:05,17dec2016 16:40:57
95821,Hillary Clinton,61,70,63,66,63,76,80,35,71,29,28,70,50,65,63,Somewhat confident,No,No,Not very strong Democrat,Moderate,Very important,08dec2016 15:48:03,08dec2016 16:02:32
68824,Donald Trump,64,66,46,73,50,85,88,32,73,5,68,51,6,95,NA,Somewhat confident,Yes,No,Not very strong Republican,Conservative,Very important,08dec2016 05:01:36,08dec2016 05:23:02
43201,Hillary Clinton,52,50,50,61,50,70,27,91,51,68,10,63,91,81,5,Not too confident,Yes,Yes,Lean Democrat,Moderate,Very important,12dec2016 16:07:27,12dec2016 16:41:48
43725,Hillary Clinton,58,74,59,50,44,67,78,49,50,42,27,48,59,75,0,Somewhat confident,No,Yes,Independent,Moderate,Not at all important,08dec2016 19:10:28,08dec2016 19:34:04
92587,Donald Trump,81,49,91,79,10,79,89,25,81,6,49,50,22,100,50,Not too confident,Yes,Yes,Strong Republican,Conservative,Very important,09dec2016 08:32:21,09dec2016 08:56:41
75503,Donald Trump,79,90,81,91,2,91,90,31,80,0,79,5,4,95,50,Not at all confident,No,No,Not very strong Republican,Conservative,Somewhat important,06dec2016 13:20:27,06dec2016 16:53:04
85132,Donald Trump,97,94,80,86,73,91,94,57,62,31,52,72,23,96,NA,Very confident,No,No,Not very strong Republican,Conservative,Somewhat important,25dec2016 19:29:23,25dec2016 19:48:24
92399,Hillary Clinton,29,99,99,50,51,99,99,50,80,30,50,100,50,99,NA,Not too confident,No,No,Strong Democrat,Moderate,Somewhat important,12dec2016 21:54:04,12dec2016 22:35:18
37877,Hillary Clinton,98,100,94,94,95,97,98,98,69,96,80,85,99,97,91,Not at all confident,Yes,No,Strong Democrat,Liberal,Very important,20dec2016 19:26:47,20dec2016 20:31:18
90802,Hillary Clinton,51,51,51,51,0,0,0,51,51,75,0,81,69,49,0,Not at all confident,Yes,Yes,Independent,Moderate,Not at all important,03dec2016 17:41:39,03dec2016 17:59:09
17584,Hillary Clinton,79,100,28,78,69,100,92,60,50,78,9,12,100,51,50,Not too confident,No,NA,Strong Democrat,Conservative,Somewhat important,09dec2016 12:58:50,09dec2016 13:31:32
20147,Hillary Clinton,96,35,95,95,95,85,21,90,100,80,16,100,46,45,1,Somewhat confident,Yes,No,Lean Democrat,Liberal,Not at all important,15dec2016 15:27:32,15dec2016 15:44:11
92262,Hillary Clinton,50,50,50,50,52,50,0,50,50,50,25,50,75,25,0,Somewhat confident,Yes,Yes,Lean Republican,Moderate,Not at all important,05dec2016 17:46:22,05dec2016 18:01:26
20743,Hillary Clinton,91,91,91,91,95,91,75,85,100,80,41,90,50,100,40,Somewhat confident,No,No,Not very strong Democrat,Moderate,Very important,11dec2016 15:56:22,11dec2016 16:26:13
91316,Hillary Clinton,88,91,90,79,88,89,73,91,75,82,35,95,72,77,0,Somewhat confident,Yes,No,Strong Democrat,Very liberal,Not at all important,09dec2016 20:27:51,09dec2016 22:19:49
62675,Donald Trump,50,50,50,50,50,50,56,50,50,50,50,50,50,63,50,Somewhat confident,Yes,Yes,Not very strong Republican,Moderate,Not too important,08dec2016 04:38:06,08dec2016 04:57:36
60638,Hillary Clinton,96,79,100,100,92,100,50,100,92,78,61,100,74,94,4,Not too confident,No,Yes,Strong Democrat,Very liberal,Very important,03dec2016 14:53:11,03dec2016 15:19:18
85254,Donald Trump,78,79,55,100,69,49,89,NA,53,NA,13,2,NA,100,NA,Somewhat confident,Yes,Yes,Lean Republican,Very conservative,Very important,22dec2016 07:36:53,22dec2016 08:07:57
60585,Donald Trump,66,100,26,67,1,76,100,50,0,0,40,2,26,100,50,Not too confident,Yes,Yes,Lean Republican,Very conservative,Very important,08dec2016 10:28:27,08dec2016 17:24:51
90069,Hillary Clinton,99,51,99,100,99,100,3,100,100,100,49,100,79,50,3,Not at all confident,Yes,No,Strong Democrat,Very liberal,Not at all important,04dec2016 10:14:23,04dec2016 10:26:01
33168,Donald Trump,75,75,75,75,50,75,95,70,50,15,10,75,50,85,51,Somewhat confident,Yes,No,Not very strong Republican,Conservative,Very important,10dec2016 14:30:22,10dec2016 15:24:01
29588,Donald Trump,85,100,72,71,22,98,98,3,27,2,13,7,79,96,NA,Very confident,No,Yes,Strong Republican,Liberal,Very important,15dec2016 13:59:41,15dec2016 14:38:50
31903,Donald Trump,89,70,71,51,11,81,100,50,22,2,51,72,22,99,59,Very confident,No,No,Lean Republican,Conservative,Very important,04dec2016 11:48:55,04dec2016 12:18:34
61240,Hillary Clinton,91,50,90,100,77,78,NA,100,97,100,NA,100,100,22,NA,Somewhat confident,Yes,Yes,Strong Democrat,Very liberal,Not at all important,04dec2016 14:30:49,04dec2016 14:54:04
48134,Hillary Clinton,84,69,70,80,65,84,78,79,NA,50,38,83,91,87,51,Not too confident,Yes,No,Lean Democrat,Moderate,Somewhat important,13dec2016 14:46:20,13dec2016 15:12:37
95969,Donald Trump,6,78,12,NA,53,99,6,10,5,5,NA,6,4,89,NA,Very confident,Yes,Yes,Not very strong Republican,Moderate,Not at all important,04dec2016 12:36:32,04dec2016 13:08:37
42701,Donald Trump,62,75,72,86,42,75,73,38,81,15,41,50,50,84,NA,Not at all confident,No,Yes,Not very strong Republican,Conservative,Very important,09dec2016 05:48:34,09dec2016 06:11:31
97103,Hillary Clinton,81,81,79,59,80,51,100,100,96,6,4,50,51,100,21,Very confident,Yes,No,Not very strong Democrat,Very liberal,Not too important,02dec2016 16:26:56,02dec2016 16:53:09
60402,Hillary Clinton,91,91,88,87,82,90,93,89,95,92,57,88,80,96,54,Somewhat confident,No,Yes,Strong Democrat,Liberal,Somewhat important,09dec2016 15:35:57,09dec2016 16:24:15
85375,Donald Trump,91,99,82,84,64,93,100,50,NA,19,45,50,75,99,NA,Somewhat confident,No,No,Strong Republican,Conservative,Very important,05dec2016 17:35:32,05dec2016 18:15:27
46320,Hillary Clinton,50,75,90,81,50,60,90,NA,50,NA,50,80,50,60,NA,Somewhat confident,No,No,Not very strong Democrat,Not sure,Somewhat important,01dec2016 19:50:11,01dec2016 20:10:23
80906,Donald Trump,50,90,55,94,10,90,97,25,80,20,60,21,41,90,76,Somewhat confident,No,Yes,Strong Republican,Very conservative,Somewhat important,09dec2016 13:14:13,09dec2016 13:59:45
70068,Donald Trump,50,100,1,50,5,80,99,50,1,5,5,99,0,100,4,Very confident,Yes,Yes,Independent,Moderate,Very important,04dec2016 23:09:28,04dec2016 23:31:14
33612,Donald Trump,67,93,60,83,NA,79,99,27,51,NA,NA,NA,NA,99,NA,Very confident,Yes,Yes,Strong Republican,Conservative,Not too important,04dec2016 05:30:55,04dec2016 05:53:07
64863,Donald Trump,51,71,50,57,5,80,97,30,23,6,58,51,8,98,74,Somewhat confident,Yes,Yes,Strong Republican,Conservative,Very important,10dec2016 04:03:14,10dec2016 04:30:33
32937,Hillary Clinton,78,84,94,90,28,97,62,96,88,73,6,92,97,45,8,Not too confident,No,No,Strong Democrat,Liberal,Not at all important,09dec2016 20:48:10,09dec2016 21:25:02
17068,Donald Trump,98,50,100,50,53,100,100,11,27,64,53,52,17,99,50,Very confident,Yes,Yes,Not very strong Democrat,Conservative,Very important,10dec2016 06:43:27,10dec2016 07:01:35
12563,Donald Trump,53,100,54,97,0,99,97,23,6,6,58,3,56,99,55,Very confident,Yes,No,Lean Republican,Conservative,Very important,06dec2016 12:10:03,06dec2016 12:27:33
27520,Jill Stein,94,75,99,90,52,51,80,49,92,51,NA,61,62,51,NA,Not at all confident,Yes,Yes,Independent,Moderate,Somewhat important,13dec2016 06:34:21,13dec2016 06:49:27
21236,Donald Trump,56,64,55,62,0,66,79,50,30,1,6,50,30,75,69,Somewhat confident,Yes,Yes,Strong Republican,Very conservative,Somewhat important,04dec2016 09:57:45,04dec2016 10:33:53
34711,Donald Trump,50,100,40,100,40,100,50,50,70,0,35,50,50,100,NA,Very confident,No,No,Independent,Moderate,Somewhat important,10dec2016 21:28:52,10dec2016 21:48:30
98277,Donald Trump,60,98,69,79,2,79,100,9,26,2,39,30,29,90,1,Somewhat confident,No,No,Not very strong Republican,Conservative,Somewhat important,09dec2016 13:13:40,09dec2016 13:42:13
60619,Hillary Clinton,75,72,71,94,68,71,59,53,78,72,51,61,75,60,51,Somewhat confident,Yes,No,Not very strong Democrat,Moderate,Somewhat important,02dec2016 20:26:13,02dec2016 20:41:32
19124,Donald Trump,51,50,49,51,46,52,99,28,43,2,25,22,50,94,55,Somewhat confident,Yes,No,Not very strong Republican,Conservative,Very important,03dec2016 16:26:51,03dec2016 16:40:46
83702,Hillary Clinton,75,75,75,70,74,75,21,85,74,75,6,75,100,90,0,Not too confident,Yes,Yes,Strong Democrat,Liberal,Not at all important,03dec2016 18:48:22,03dec2016 19:17:25
2131,Hillary Clinton,65,81,49,77,32,86,66,60,51,76,44,66,59,64,40,Somewhat confident,No,No,Strong Democrat,Moderate,Not too important,03dec2016 20:45:07,03dec2016 21:45:26
3857,Donald Trump,90,89,79,86,66,100,99,0,81,0,9,0,51,79,0,Somewhat confident,Yes,Yes,Lean Republican,Conservative,Somewhat important,05dec2016 04:19:31,05dec2016 04:39:38
75211,Hillary Clinton,85,91,84,90,90,95,90,78,85,65,2,90,96,21,NA,Not at all confident,Yes,No,Strong Democrat,Moderate,Not too important,09dec2016 12:39:29,09dec2016 12:59:23
25427,Donald Trump,100,100,100,96,1,100,95,4,93,100,11,1,1,61,51,Very confident,Yes,No,Strong Republican,Very conservative,Very important,06dec2016 22:43:03,06dec2016 23:16:32
47374,Did not vote for President,78,79,78,81,53,94,99,29,78,9,50,52,24,97,51,Very confident,Yes,No,Strong Republican,Conservative,Somewhat important,12dec2016 14:22:12,12dec2016 14:46:36
3773,Donald Trump,28,40,21,47,24,21,36,26,22,5,26,23,43,39,34,Very confident,No,No,Strong Republican,Moderate,Not at all important,01dec2016 18:31:36,01dec2016 18:40:04
23462,Donald Trump,94,99,98,79,9,100,100,79,40,6,51,10,87,99,79,Very confident,Yes,Yes,Strong Republican,Conservative,Very important,07dec2016 04:50:24,07dec2016 05:08:56
32738,Hillary Clinton,80,50,80,81,80,80,89,50,70,80,41,NA,90,81,30,Not too confident,Yes,Yes,Strong Democrat,Moderate,Very important,15dec2016 17:10:16,15dec2016 17:33:18
29067,Hillary Clinton,98,35,3,20,13,14,97,23,9,100,59,2,3,41,45,Not too confident,No,No,Strong Democrat,Not sure,Very important,04dec2016 15:32:12,04dec2016 15:40:30
18426,Hillary Clinton,80,85,79,78,10,80,51,80,52,48,41,79,20,49,5,Somewhat confident,No,Yes,Independent,Moderate,Not too important,06dec2016 04:30:09,06dec2016 04:45:27
18940,Donald Trump,40,61,70,76,26,80,80,30,21,10,50,51,29,90,50,Somewhat confident,Yes,Yes,Lean Republican,Very conservative,Somewhat important,08dec2016 06:09:20,08dec2016 06:42:25
32174,Donald Trump,60,70,NA,NA,60,55,30,80,60,NA,NA,90,50,60,NA,Very confident,No,No,Strong Republican,Conservative,Not too important,04dec2016 13:35:03,04dec2016 14:11:50
80104,Donald Trump,100,99,100,99,50,100,100,NA,1,0,99,1,0,100,51,Very confident,Yes,Yes,Lean Republican,Conservative,Very important,21dec2016 13:21:51,21dec2016 13:37:42
46383,Other,50,50,50,50,50,50,50,50,50,40,25,50,75,40,25,Very confident,Yes,No,Lean Democrat,Very liberal,Not at all important,12dec2016 22:17:55,12dec2016 22:43:47
55328,Hillary Clinton,70,71,69,87,56,64,78,69,69,64,57,68,56,59,NA,Somewhat confident,No,No,Not very strong Democrat,Liberal,Very important,12dec2016 06:31:17,12dec2016 07:00:18
6708,Hillary Clinton,90,50,100,95,80,99,0,100,100,100,0,100,100,10,0,Not at all confident,Yes,Yes,Strong Democrat,Very liberal,Not at all important,09dec2016 16:46:47,09dec2016 17:53:49
91104,Hillary Clinton,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Very confident,No,No,Strong Democrat,Very liberal,Not at all important,02dec2016 14:20:15,02dec2016 14:57:04
78239,Hillary Clinton,87,84,91,96,75,93,86,56,88,49,14,93,51,75,7,Somewhat confident,Yes,No,Lean Democrat,Moderate,Very important,06dec2016 06:41:22,08dec2016 13:37:07
75692,Donald Trump,41,80,28,51,1,50,77,0,38,1,37,53,1,87,49,Somewhat confident,No,Yes,Strong Republican,Very conservative,Somewhat important,20dec2016 12:51:11,20dec2016 13:06:53
77375,Hillary Clinton,40,75,75,75,75,75,75,80,75,10,0,75,60,75,1,Somewhat confident,No,No,Lean Democrat,Moderate,Somewhat important,09dec2016 12:50:48,09dec2016 13:17:52
3862,Did not vote for President,76,75,75,74,NA,75,75,52,78,26,26,75,27,76,51,Somewhat confident,Yes,No,Independent,Moderate,Not at all important,12dec2016 14:12:18,12dec2016 14:36:35
43207,Hillary Clinton,51,20,59,73,3,54,3,60,51,81,2,80,95,5,1,Not too confident,No,Yes,Not very strong Democrat,Very liberal,Not at all important,03dec2016 18:21:01,03dec2016 18:39:57
11756,Donald Trump,5,100,40,72,12,90,100,41,23,1,81,9,12,100,56,Very confident,Yes,No,Lean Republican,Conservative,Very important,09dec2016 12:28:08,09dec2016 12:46:05
72473,Jill Stein,100,100,100,100,100,100,64,49,100,100,3,100,95,60,0,Not too confident,Yes,No,Independent,Liberal,Very important,09dec2016 12:13:09,09dec2016 12:45:57
93535,Gary Johnson,65,79,71,69,77,45,75,95,41,43,83,65,68,65,71,Somewhat confident,No,No,Not very strong Republican,Liberal,Very important,07dec2016 21:41:45,07dec2016 21:51:18
22204,Hillary Clinton,NA,NA,NA,80,NA,NA,2,99,79,60,4,98,81,19,NA,Very confident,Yes,No,Strong Democrat,Very liberal,Not at all important,05dec2016 18:36:14,05dec2016 18:46:15
80127,Donald Trump,95,87,88,88,30,91,96,8,57,7,39,86,5,98,50,Somewhat confident,Yes,Yes,Not very strong Republican,Conservative,Somewhat important,10dec2016 20:49:24,11dec2016 08:55:29
52001,Hillary Clinton,18,63,33,38,41,30,30,68,9,29,43,13,22,18,40,Very confident,No,Yes,Strong Democrat,Very liberal,Very important,04dec2016 20:26:38,04dec2016 20:59:17
65324,Hillary Clinton,99,98,97,97,92,100,95,97,97,98,21,97,98,100,28,Somewhat confident,Yes,Yes,Strong Democrat,Moderate,Very important,03dec2016 17:53:43,03dec2016 18:11:31
37209,Hillary Clinton,95,60,95,90,80,90,90,90,90,90,50,95,79,60,1,Somewhat confident,Yes,No,Strong Democrat,Very liberal,Very important,04dec2016 08:44:16,04dec2016 09:20:55
19709,Donald Trump,100,100,100,100,100,100,50,50,100,1,86,100,5,100,8,Somewhat confident,No,No,Independent,Moderate,Not at all important,11dec2016 15:03:11,11dec2016 15:28:52
46368,Hillary Clinton,NA,48,99,25,52,95,59,62,72,NA,51,97,56,32,NA,Very confident,No,No,Strong Democrat,Liberal,Very important,03dec2016 15:39:11,03dec2016 15:56:53
32256,Donald Trump,49,50,52,50,4,97,NA,3,52,3,24,51,66,95,80,Very confident,Yes,No,Not very strong Republican,Moderate,Very important,04dec2016 05:19:02,04dec2016 05:39:48
86409,Hillary Clinton,92,70,69,79,63,79,38,73,85,66,3,87,63,62,3,Not too confident,Yes,No,Not very strong Democrat,Very liberal,Not too important,06dec2016 16:03:51,06dec2016 16:30:33
46544,Donald Trump,47,51,60,36,NA,46,48,19,37,8,29,21,9,76,7,Very confident,No,Yes,Strong Republican,Conservative,Very important,02dec2016 18:49:16,02dec2016 19:18:09
53104,Hillary Clinton,45,NA,NA,NA,NA,60,NA,25,NA,25,0,50,NA,65,40,Somewhat confident,No,Yes,Lean Democrat,Moderate,Not at all important,01dec2016 14:26:11,01dec2016 14:37:18
30022,Hillary Clinton,71,50,69,80,60,41,31,99,79,31,5,90,80,60,0,Not at all confident,No,No,Strong Democrat,Moderate,Very important,03dec2016 18:16:48,03dec2016 18:39:31
45458,Donald Trump,50,98,51,45,NA,79,95,17,NA,NA,19,57,NA,98,19,Not at all confident,Yes,Yes,Strong Republican,Very conservative,Very important,03dec2016 11:38:53,03dec2016 11:56:23
33881,Did not vote for President,11,100,80,97,2,100,100,10,31,0,50,10,6,100,50,Not too confident,Yes,Yes,Strong Republican,Conservative,Very important,06dec2016 18:44:28,06dec2016 20:45:36
15001,Donald Trump,80,86,63,73,50,66,80,36,75,11,67,65,26,90,51,Somewhat confident,Yes,Yes,Not very strong Republican,Moderate,Somewhat important,12dec2016 17:25:31,12dec2016 17:56:19
4280,Donald Trump,44,79,50,96,7,50,79,40,50,3,26,48,23,89,51,Not too confident,NA,No,Independent,Moderate,Somewhat important,02dec2016 14:51:00,02dec2016 15:20:15
23185,Hillary Clinton,70,70,70,70,70,70,70,100,70,70,27,70,27,70,0,Somewhat confident,Yes,No,Strong Democrat,Very liberal,Not at all important,12dec2016 19:15:48,12dec2016 19:28:00
92870,Donald Trump,22,80,50,56,NA,84,90,44,56,NA,NA,52,NA,100,22,Somewhat confident,Yes,No,Not very strong Republican,Conservative,Not too important,03dec2016 05:50:39,03dec2016 06:18:43
27104,Hillary Clinton,98,96,62,88,40,98,100,NA,51,NA,43,50,49,89,NA,Very confident,Yes,Yes,Independent,Moderate,Very important,11dec2016 14:29:35,11dec2016 14:51:31
64123,Hillary Clinton,92,99,66,90,21,97,91,74,32,52,71,90,93,100,7,Not too confident,Yes,Yes,Strong Democrat,Moderate,Somewhat important,04dec2016 09:47:34,04dec2016 10:09:41
23185,Donald Trump,60,96,60,76,27,98,97,52,47,0,51,50,25,91,48,Very confident,No,No,Not very strong Republican,Conservative,Very important,08dec2016 14:15:11,08dec2016 14:45:12
33460,Donald Trump,99,99,100,99,10,100,100,40,81,6,72,91,45,100,72,Not too confident,No,Yes,Not very strong Republican,Conservative,Somewhat important,10dec2016 08:22:16,10dec2016 08:46:40
33860,Donald Trump,83,81,64,68,0,78,98,41,27,0,6,56,2,99,49,Somewhat confident,Yes,Yes,Independent,Conservative,Somewhat important,02dec2016 15:07:08,02dec2016 15:24:21
80012,Donald Trump,86,89,89,93,1,91,91,20,4,1,49,12,8,91,4,Somewhat confident,Yes,No,Lean Republican,Conservative,Not at all important,10dec2016 08:00:33,10dec2016 08:21:04
34217,Donald Trump,32,100,47,71,13,78,100,21,55,9,30,33,21,100,86,Not at all confident,Yes,Yes,Strong Republican,Conservative,Very important,09dec2016 13:26:39,09dec2016 14:00:46
44145,Donald Trump,77,83,65,83,47,93,87,61,68,31,48,89,50,93,NA,Somewhat confident,Yes,Yes,Not very strong Republican,Conservative,Very important,11dec2016 11:54:01,11dec2016 12:35:55
